Tick, Second, Min, Hour, Day, Month, Year, onemkt_rev/mo, onemkt_rev/yr, allmkts_rev/mo, allmkts_rev/yr, ocean_rev/mo, ocean_rev/yr, ocean_rev_growth/mo, ocean_rev_growth/yr, ps30_valuation, overall_valuation, fundamentals_valuation, speculation_valuation, tot_OCEAN_supply, tot_OCEAN_minted, tot_OCEAN_burned, OCEAN_minted/mo, OCEAN_burned/mo, OCEAN_minted_USD/mo, OCEAN_burned_USD/mo, OCEAN_price, RND/mo, rnd_to_sales_ratio, mkts_annual_growth_rate, dao_USD/mo, dao_OCEAN/mo, dao_OCEAN_in_USD/mo, dao_total_in_USD/mo
10968, 3.94848e+07, 658080, 10968, 457, 15.2333, 1.25205, 2557.03, 28392.4, 3269.29, 33242.2, 6.53858, 66.4844, 0.0339224, 4.14806, 1994.53, 5.6689e+06, 1994.53, 5.6669e+06, 7.06631e+08, 1.57314e+07, 515.627, 3.17064e+06, 40.8287, 25811.2, 0.326914, 0.00802243, 26084, 3989.25, 0.225, 6.22013, 3.19842e+06, 25659.1, 25665.3
10992, 3.95712e+07, 659520, 10992, 458, 15.2667, 1.25479, 2558.46, 28408.2, 3272.93, 33279.2, 6.54585, 66.5584, 0.0339224, 4.09549, 1996.75, 5.67045e+06, 1996.75, 5.66846e+06, 7.06736e+08, 1.58363e+07, 517.009, 3.16914e+06, 40.8691, 25805.9, 0.327278, 0.00802344, 26075.2, 3983.46, 0.225, 6.22706, 3.19692e+06, 25650.3, 25656.5
11016, 3.96576e+07, 660960, 11016, 459, 15.3, 1.25753, 2559.88, 28424, 3276.57, 33316.2, 6.55314, 66.6324, 0.0339224, 4.04404, 1998.97, 5.67201e+06, 1998.97, 5.67001e+06, 7.06841e+08, 1.59412e+07, 518.392, 3.16763e+06, 40.9094, 25800.5, 0.327642, 0.00802445, 26066.3, 3977.68, 0.225, 6.23398, 3.19541e+06, 25641.4, 25647.7
11040, 3.9744e+07, 662400, 11040, 460, 15.3333, 1.26027, 2561.3, 28439.8, 3280.21, 33353.3, 6.56043, 66.7066, 0.0339224, 3.99367, 2001.2, 5.67356e+06, 2001.2, 5.67156e+06, 7.06945e+08, 1.6046e+07, 519.777, 3.16613e+06, 40.9499, 25795.2, 0.328006, 0.00802546, 26057.4, 3971.91, 0.225, 6.24092, 3.19391e+06, 25632.6, 25638.8
11064, 3.98304e+07, 663840, 11064, 461, 15.3667, 1.26301, 2562.73, 28455.6, 3283.86, 33390.4, 6.56773, 66.7808, 0.0339224, 3.94435, 2003.42, 5.67512e+06, 2003.42, 5.67312e+06, 7.0705e+08, 1.61507e+07, 521.163, 3.16463e+06, 40.9903, 25789.8, 0.328371, 0.00802647, 26048.5, 3966.14, 0.225, 6.24786, 3.19241e+06, 25623.8, 25630
11088, 3.99168e+07, 665280, 11088, 462, 15.4, 1.26575, 2564.15, 28471.5, 3287.52, 33427.5, 6.57504, 66.8551, 0.0339224, 3.89605, 2005.65, 5.67668e+06, 2005.65, 5.67467e+06, 7.07155e+08, 1.62554e+07, 522.551, 3.16313e+06, 41.0308, 25784.5, 0.328737, 0.00802749, 26039.7, 3960.39, 0.225, 6.25481, 3.1909e+06, 25614.9, 25621.2
11112, 4.00032e+07, 666720, 11112, 463, 15.4333, 1.26849, 2565.58, 28487.3, 3291.18, 33464.7, 6.58235, 66.9295, 0.0339224, 3.84874, 2007.88, 5.67823e+06, 2007.88, 5.67623e+06, 7.0726e+08, 1.63601e+07, 523.939, 3.16163e+06, 41.0713, 25779.2, 0.329102, 0.0080285, 26030.8, 3954.64, 0.225, 6.26177, 3.1894e+06, 25606.1, 25612.4
11136, 4.00896e+07, 668160, 11136, 464, 15.4667, 1.27123, 2567.01, 28503.1, 3294.84, 33502, 6.58967, 67.0039, 0.0339224, 3.80238, 2010.12, 5.67979e+06, 2010.12, 5.67778e+06, 7.07364e+08, 1.64647e+07, 525.329, 3.16012e+06, 41.1119, 25773.9, 0.329468, 0.00802951, 26022, 3948.9, 0.225, 6.26874, 3.1879e+06, 25597.3, 25603.6
11160, 4.0176e+07, 669600, 11160, 465, 15.5, 1.27397, 2568.43, 28519, 3298.5, 33539.2, 6.59701, 67.0785, 0.0339224, 3.75695, 2012.35, 5.68135e+06, 2012.35, 5.67934e+06, 7.07469e+08, 1.65693e+07, 526.721, 3.15862e+06, 41.1525, 25768.6, 0.329835, 0.00803053, 26013.1, 3943.17, 0.225, 6.27572, 3.1864e+06, 25588.5, 25594.8
11184, 4.02624e+07, 671040, 11184, 466, 15.5333, 1.27671, 2569.86, 28534.8, 3302.17, 33576.6, 6.60435, 67.1531, 0.0339224, 3.71243, 2014.59, 5.68291e+06, 2014.59, 5.68089e+06, 7.07573e+08, 1.66738e+07, 528.114, 3.15713e+06, 41.1931, 25763.3, 0.330202, 0.00803155, 26004.3, 3937.45, 0.225, 6.2827, 3.1849e+06, 25579.7, 25586
11208, 4.03488e+07, 672480, 11208, 467, 15.5667, 1.27945, 2571.29, 28550.7, 3305.85, 33613.9, 6.61169, 67.2278, 0.0339224, 3.66877, 2016.84, 5.68447e+06, 2016.84, 5.68245e+06, 7.07678e+08, 1.67783e+07, 529.508, 3.15563e+06, 41.2338, 25758, 0.330569, 0.00803256, 25995.5, 3931.74, 0.225, 6.28969, 3.1834e+06, 25570.9, 25577.2
11232, 4.04352e+07, 673920, 11232, 468, 15.6, 1.28219, 2572.72, 28566.6, 3309.53, 33651.3, 6.61905, 67.3026, 0.0339224, 3.62597, 2019.08, 5.68603e+06, 2019.08, 5.68401e+06, 7.07782e+08, 1.68827e+07, 530.904, 3.15413e+06, 41.2745, 25752.8, 0.330937, 0.00803358, 25986.6, 3926.04, 0.225, 6.29669, 3.18191e+06, 25562.1, 25568.4
11256, 4.05216e+07, 675360, 11256, 469, 15.6333, 1.28493, 2574.15, 28582.5, 3313.21, 33688.8, 6.62642, 67.3775, 0.0339224, 3.58399, 2021.33, 5.68759e+06, 2021.33, 5.68556e+06, 7.07887e+08, 1.6987e+07, 532.301, 3.15263e+06, 41.3152, 25747.5, 0.331305, 0.0080346, 25977.8, 3920.34, 0.225, 6.30369, 3.18041e+06, 25553.3, 25559.6
11280, 4.0608e+07, 676800, 11280, 470, 15.6667, 1.28767, 2575.58, 28598.4, 3316.89, 33726.2, 6.63379, 67.4525, 0.0339224, 3.54281, 2023.57, 5.68915e+06, 2023.57, 5.68712e+06, 7.07991e+08, 1.70914e+07, 533.699, 3.15114e+06, 41.356, 25742.2, 0.331674, 0.00803562, 25969, 3914.65, 0.225, 6.31071, 3.17891e+06, 25544.5, 25550.8
11304, 4.06944e+07, 678240, 11304, 471, 15.7, 1.29041, 2577.02, 28614.3, 3320.58, 33763.8, 6.64117, 67.5275, 0.0339224, 3.5024, 2025.83, 5.69071e+06, 2025.83, 5.68868e+06, 7.08095e+08, 1.71956e+07, 535.099, 3.14964e+06, 41.3968, 25737, 0.332043, 0.00803664, 25960.2, 3908.98, 0.225, 6.31773, 3.17742e+06, 25535.8, 25542.1
11328, 4.07808e+07, 679680, 11328, 472, 15.7333, 1.29315, 2578.45, 28630.2, 3324.28, 33801.3, 6.64856, 67.6027, 0.0339224, 3.46276, 2028.08, 5.69227e+06, 2028.08, 5.69024e+06, 7.08199e+08, 1.72998e+07, 536.5, 3.14814e+06, 41.4376, 25731.8, 0.332413, 0.00803766, 25951.4, 3903.31, 0.225, 6.32476, 3.17592e+06, 25527, 25533.3
11352, 4.08672e+07, 681120, 11352, 473, 15.7667, 1.29589, 2579.88, 28646.1, 3327.98, 33838.9, 6.65596, 67.6779, 0.0339224, 3.42384, 2030.34, 5.69383e+06, 2030.34, 5.6918e+06, 7.08303e+08, 1.7404e+07, 537.903, 3.14665e+06, 41.4785, 25726.5, 0.332782, 0.00803868, 25942.6, 3897.65, 0.225, 6.33179, 3.17443e+06, 25518.2, 25524.6
11376, 4.09536e+07, 682560, 11376, 474, 15.8, 1.29863, 2581.32, 28662, 3331.68, 33876.6, 6.66336, 67.7532, 0.0339224, 3.38565, 2032.6, 5.69539e+06, 2032.6, 5.69336e+06, 7.08408e+08, 1.75081e+07, 539.306, 3.14516e+06, 41.5194, 25721.3, 0.333153, 0.00803971, 25933.8, 3891.99, 0.225, 6.33884, 3.17293e+06, 25509.5, 25515.8
11400, 4.104e+07, 684000, 11400, 475, 15.8333, 1.30137, 2582.75, 28678, 3335.39, 33914.3, 6.67077, 67.8286, 0.0339224, 3.34815, 2034.86, 5.69695e+06, 2034.86, 5.69492e+06, 7.08512e+08, 1.76122e+07, 540.712, 3.14366e+06, 41.5604, 25716.1, 0.333523, 0.00804073, 25925, 3886.35, 0.225, 6.34589, 3.17144e+06, 25500.7, 25507.1
11424, 4.11264e+07, 685440, 11424, 476, 15.8667, 1.30411, 2584.19, 28693.9, 3339.1, 33952, 6.6782, 67.904, 0.0339224, 3.31132, 2037.12, 5.69852e+06, 2037.12, 5.69648e+06, 7.08616e+08, 1.77162e+07, 542.118, 3.14217e+06, 41.6014, 25710.9, 0.333894, 0.00804176, 25916.2, 3880.72, 0.225, 6.35295, 3.16995e+06, 25492, 25498.3
11448, 4.12128e+07, 686880, 11448, 477, 15.9, 1.30685, 2585.63, 28709.9, 3342.81, 33989.8, 6.68563, 67.9796, 0.0339224, 3.27515, 2039.39, 5.70008e+06, 2039.39, 5.69804e+06, 7.0872e+08, 1.78202e+07, 543.526, 3.14068e+06, 41.6424, 25705.8, 0.334266, 0.00804278, 25907.4, 3875.09, 0.225, 6.36002, 3.16846e+06, 25483.2, 25489.6
11472, 4.12992e+07, 688320, 11472, 478, 15.9333, 1.30959, 2587.07, 28725.9, 3346.53, 34027.6, 6.69307, 68.0552, 0.0339224, 3.23963, 2041.66, 5.70164e+06, 2041.66, 5.6996e+06, 7.08824e+08, 1.79241e+07, 544.936, 3.13919e+06, 41.6835, 25700.6, 0.334638, 0.00804381, 25898.6, 3869.47, 0.225, 6.3671, 3.16697e+06, 25474.5, 25480.9
11496, 4.13856e+07, 689760, 11496, 479, 15.9667, 1.31233, 2588.5, 28741.8, 3350.26, 34065.5, 6.70051, 68.131, 0.0339224, 3.20473, 2043.93, 5.70321e+06, 2043.93, 5.70116e+06, 7.08927e+08, 1.8028e+07, 546.347, 3.1377e+06, 41.7246, 25695.4, 0.33501, 0.00804484, 25889.9, 3863.86, 0.225, 6.37418, 3.16548e+06, 25465.8, 25472.1
11520, 4.1472e+07, 691200, 11520, 480, 16, 1.31507, 2589.94, 28757.8, 3353.98, 34103.4, 6.70797, 68.2068, 0.0339224, 3.17043, 2046.2, 5.70477e+06, 2046.2, 5.70272e+06, 7.09031e+08, 1.81318e+07, 547.759, 3.13621e+06, 41.7657, 25690.3, 0.335383, 0.00804587, 25881.1, 3858.26, 0.225, 6.38127, 3.16399e+06, 25457, 25463.4
11544, 4.15584e+07, 692640, 11544, 481, 16.0333, 1.31781, 2591.38, 28773.8, 3357.72, 34141.3, 6.71543, 68.2826, 0.0339224, 3.13673, 2048.48, 5.70634e+06, 2048.48, 5.70429e+06, 7.09135e+08, 1.82356e+07, 549.173, 3.13472e+06, 41.8069, 25685.1, 0.335756, 0.0080469, 25875, 3853.06, 0.225, 6.38837, 3.1625e+06, 25448.3, 25454.7
11568, 4.16448e+07, 694080, 11568, 482, 16.0667, 1.32055, 2592.83, 28789.8, 3361.45, 34179.3, 6.7229, 68.3586, 0.0339224, 3.10361, 2050.76, 5.7079e+06, 2050.76, 5.70585e+06, 7.09239e+08, 1.83393e+07, 550.588, 3.13323e+06, 41.8481, 25680, 0.33613, 0.00804793, 25866.2, 3847.48, 0.225, 6.39548, 3.16101e+06, 25439.6, 25446
11592, 4.17312e+07, 695520, 11592, 483, 16.1, 1.32329, 2594.27, 28805.8, 3365.19, 34217.3, 6.73038, 68.4347, 0.0339224, 3.07104, 2053.04, 5.70947e+06, 2053.04, 5.70741e+06, 7.09342e+08, 1.8443e+07, 552.004, 3.13175e+06, 41.8894, 25674.8, 0.336504, 0.00804896, 25857.5, 3841.9, 0.225, 6.4026, 3.15952e+06, 25430.9, 25437.3
11616, 4.18176e+07, 696960, 11616, 484, 16.1333, 1.32603, 2595.71, 28821.9, 3368.94, 34255.4, 6.73787, 68.5108, 0.0339224, 3.03903, 2055.32, 5.71103e+06, 2055.32, 5.70898e+06, 7.09446e+08, 1.85466e+07, 553.422, 3.13026e+06, 41.9307, 25669.7, 0.336878, 0.00804999, 25848.7, 3836.34, 0.225, 6.40972, 3.15804e+06, 25422.2, 25428.6
11640, 4.1904e+07, 698400, 11640, 485, 16.1667, 1.32877, 2597.15, 28837.9, 3372.68, 34293.5, 6.74537, 68.587, 0.0339224, 3.00755, 2057.61, 5.7126e+06, 2057.61, 5.71054e+06, 7.0955e+08, 1.86502e+07, 554.841, 3.12877e+06, 41.972, 25664.6, 0.337253, 0.00805102, 25840, 3830.78, 0.225, 6.41685, 3.15655e+06, 25413.5, 25419.9
11664, 4.19904e+07, 699840, 11664, 486, 16.2, 1.33151, 2598.6, 28853.9, 3376.44, 34331.7, 6.75287, 68.6634, 0.0339224, 2.97659, 2059.9, 5.71417e+06, 2059.9, 5.71211e+06, 7.09653e+08, 1.87537e+07, 556.262, 3.12729e+06, 42.0133, 25659.5, 0.337628, 0.00805206, 25831.3, 3825.23, 0.225, 6.42399, 3.15507e+06, 25404.8, 25411.2
11688, 4.20768e+07, 701280, 11688, 487, 16.2333, 1.33425, 2600.04, 28870, 3380.19, 34369.9, 6.76039, 68.7398, 0.0339224, 2.94614, 2062.19, 5.71573e+06, 2062.19, 5.71367e+06, 7.09757e+08, 1.88572e+07, 557.684, 3.12581e+06, 42.0547, 25654.4, 0.338004, 0.00805309, 25822.5, 3819.69, 0.225, 6.43114, 3.15358e+06, 25396.1, 25402.5
11712, 4.21632e+07, 702720, 11712, 488, 16.2667, 1.33699, 2601.49, 28886, 3383.95, 34408.1, 6.76791, 68.8162, 0.0339224, 2.91618, 2064.49, 5.7173e+06, 2064.49, 5.71524e+06, 7.0986e+08, 1.89606e+07, 559.107, 3.12432e+06, 42.0962, 25649.3, 0.33838, 0.00805412, 25813.8, 3814.15, 0.225, 6.43829, 3.1521e+06, 25387.4, 25393.8
11736, 4.22496e+07, 704160, 11736, 489, 16.3, 1.33973, 2602.94, 28902.1, 3387.72, 34446.4, 6.77544, 68.8928, 0.0339224, 2.88671, 2066.78, 5.71887e+06, 2066.78, 5.7168e+06, 7.09963e+08, 1.9064e+07, 560.532, 3.12284e+06, 42.1376, 25644.2, 0.338756, 0.00805516, 25805.1, 3808.63, 0.225, 6.44546, 3.15062e+06, 25378.7, 25385.2
11760, 4.2336e+07, 705600, 11760, 490, 16.3333, 1.34247, 2604.38, 28918.2, 3391.49, 34484.7, 6.78298, 68.9695, 0.0339224, 2.85771, 2069.08, 5.72044e+06, 2069.08, 5.71837e+06, 7.10067e+08, 1.91673e+07, 561.958, 3.12136e+06, 42.1792, 25639.2, 0.339133, 0.0080562, 25796.4, 3803.11, 0.225, 6.45263, 3.14913e+06, 25370, 25376.5
11784, 4.24224e+07, 707040, 11784, 491, 16.3667, 1.34521, 2605.83, 28934.2, 3395.26, 34523.1, 6.79052, 69.0462, 0.0339224, 2.82918, 2071.39, 5.72201e+06, 2071.39, 5.71994e+06, 7.1017e+08, 1.92706e+07, 563.386, 3.11987e+06, 42.2207, 25634.1, 0.33951, 0.00805724, 25787.7, 3797.6, 0.225, 6.45981, 3.14765e+06, 25361.4, 25367.8
11808, 4.25088e+07, 708480, 11808, 492, 16.4, 1.34795, 2607.28, 28950.3, 3399.04, 34561.5, 6.79808, 69.123, 0.0339224, 2.80109, 2073.69, 5.72358e+06, 2073.69, 5.7215e+06, 7.10273e+08, 1.93738e+07, 564.815, 3.11839e+06, 42.2623, 25629.1, 0.339888, 0.00805828, 25779, 3792.1, 0.225, 6.467, 3.14617e+06, 25352.7, 25359.2
11832, 4.25952e+07, 709920, 11832, 493, 16.4333, 1.35068, 2608.73, 28966.4, 3402.82, 34600, 6.80564, 69.1999, 0.0339224, 2.77344, 2076, 5.72515e+06, 2076, 5.72307e+06, 7.10376e+08, 1.9477e+07, 566.245, 3.11691e+06, 42.3039, 25624, 0.340266, 0.00805931, 25770.3, 3786.61, 0.225, 6.47419, 3.14469e+06, 25344.1, 25350.5
11856, 4.26816e+07, 711360, 11856, 494, 16.4667, 1.35342, 2610.18, 28982.5, 3406.61, 34638.5, 6.81322, 69.2769, 0.0339224, 2.74622, 2078.31, 5.72672e+06, 2078.31, 5.72464e+06, 7.1048e+08, 1.95802e+07, 567.677, 3.11543e+06, 42.3456, 25619, 0.340645, 0.00806036, 25761.6, 3781.12, 0.225, 6.48139, 3.14321e+06, 25335.4, 25341.9
11880, 4.2768e+07, 712800, 11880, 495, 16.5, 1.35616, 2611.64, 28998.7, 3410.4, 34677, 6.8208, 69.354, 0.0339224, 2.71942, 2080.62, 5.72829e+06, 2080.62, 5.72621e+06, 7.10583e+08, 1.96832e+07, 569.11, 3.11396e+06, 42.3872, 25614, 0.341024, 0.0080614, 25752.9, 3775.65, 0.225, 6.48861, 3.14173e+06, 25326.8, 25333.2
11904, 4.28544e+07, 714240, 11904, 496, 16.5333, 1.3589, 2613.09, 29014.8, 3414.19, 34715.6, 6.82838, 69.4312, 0.0339224, 2.69303, 2082.93, 5.72986e+06, 2082.93, 5.72778e+06, 7.10686e+08, 1.97863e+07, 570.545, 3.11248e+06, 42.429, 25609, 0.341403, 0.00806244, 25744.3, 3770.18, 0.225, 6.49583, 3.14026e+06, 25318.1, 25324.6
11928, 4.29408e+07, 715680, 11928, 497, 16.5667, 1.36164, 2614.54, 29030.9, 3417.99, 34754.2, 6.83598, 69.5084, 0.0339224, 2.66704, 2085.25, 5.73143e+06, 2085.25, 5.72935e+06, 7.10789e+08, 1.98893e+07, 571.981, 3.111e+06, 42.4707, 25604, 0.341783, 0.00806348, 25735.6, 3764.72, 0.225, 6.50305, 3.13878e+06, 25309.5, 25316
11952, 4.30272e+07, 717120, 11952, 498, 16.6, 1.36438, 2615.99, 29047.1, 3421.79, 34792.9, 6.84359, 69.5857, 0.0339224, 2.64145, 2087.57, 5.733e+06, 2087.57, 5.73092e+06, 7.10892e+08, 1.99922e+07, 573.418, 3.10952e+06, 42.5126, 25599, 0.342164, 0.00806453, 25726.9, 3759.27, 0.225, 6.51029, 3.1373e+06, 25300.9, 25307.4
11976, 4.31136e+07, 718560, 11976, 499, 16.6333, 1.36712, 2617.45, 29063.2, 3425.6, 34831.6, 6.8512, 69.6632, 0.0339224, 2.61623, 2089.9, 5.73458e+06, 2089.9, 5.73249e+06, 7.10995e+08, 2.00951e+07, 574.857, 3.10805e+06, 42.5544, 25594, 0.342544, 0.00806557, 25718.2, 3753.83, 0.225, 6.51753, 3.13583e+06, 25292.2, 25298.7
12000, 4.32e+07, 720000, 12000, 500, 16.6667, 1.36986, 2618.91, 29079.4, 3429.41, 34870.3, 6.85882, 69.7407, 0.0339224, 2.59139, 2092.22, 5.73615e+06, 2092.22, 5.73406e+06, 7.11097e+08, 2.01979e+07, 576.297, 3.10657e+06, 42.5963, 25589, 0.342925, 0.00806662, 25709.6, 3748.4, 0.225, 6.52478, 3.13435e+06, 25283.6, 25290.1
12024, 4.32864e+07, 721440, 12024, 501, 16.7, 1.3726, 2620.36, 29095.6, 3433.23, 34909.1, 6.86646, 69.8183, 0.0339224, 2.56692, 2094.55, 5.73772e+06, 2094.55, 5.73563e+06, 7.112e+08, 2.03007e+07, 577.739, 3.1051e+06, 42.6382, 25584, 0.343307, 0.00806766, 25700.9, 3742.97, 0.225, 6.53204, 3.13288e+06, 25275, 25281.5
12048, 4.33728e+07, 722880, 12048, 502, 16.7333, 1.37534, 2621.82, 29111.8, 3437.05, 34948, 6.8741, 69.896, 0.0339224, 2.5428, 2096.88, 5.7393e+06, 2096.88, 5.7372e+06, 7.11303e+08, 2.04035e+07, 579.182, 3.10362e+06, 42.6801, 25579.1, 0.343689, 0.00806871, 25692.3, 3737.55, 0.225, 6.53931, 3.1314e+06, 25266.4, 25272.9
12072, 4.34592e+07, 724320, 12072, 503, 16.7667, 1.37808, 2623.28, 29127.9, 3440.87, 34986.9, 6.88174, 69.9737, 0.0339224, 2.51903, 2099.21, 5.74087e+06, 2099.21, 5.73877e+06, 7.11406e+08, 2.05062e+07, 580.626, 3.10215e+06, 42.7221, 25574.1, 0.344071, 0.00806976, 25683.7, 3732.14, 0.225, 6.54659, 3.12993e+06, 25257.8, 25264.3
12096, 4.35456e+07, 725760, 12096, 504, 16.8, 1.38082, 2624.74, 29144.1, 3444.7, 35025.8, 6.8894, 70.0516, 0.0339224, 2.49561, 2101.55, 5.74245e+06, 2101.55, 5.74035e+06, 7.11508e+08, 2.06088e+07, 582.072, 3.10068e+06, 42.7642, 25569.2, 0.344454, 0.00807081, 25675, 3726.74, 0.225, 6.55387, 3.12846e+06, 25249.2, 25255.7
12120, 4.3632e+07, 727200, 12120, 505, 16.8333, 1.38356, 2626.2, 29160.4, 3448.53, 35064.8, 6.89707, 70.1295, 0.0339224, 2.47252, 2103.89, 5.74402e+06, 2103.89, 5.74192e+06, 7.11611e+08, 2.07114e+07, 583.52, 3.09921e+06, 42.8062, 25564.3, 0.344837, 0.00807186, 25666.4, 3721.35, 0.225, 6.56116, 3.12698e+06, 25240.6, 25247.1
12144, 4.37184e+07, 728640, 12144, 506, 16.8667, 1.3863, 2627.66, 29176.6, 3452.37, 35103.8, 6.90474, 70.2075, 0.0339224, 2.44976, 2106.23, 5.7456e+06, 2106.23, 5.74349e+06, 7.11713e+08, 2.0814e+07, 584.969, 3.09774e+06, 42.8483, 25559.3, 0.345221, 0.00807291, 25657.8, 3715.96, 0.225, 6.56846, 3.12551e+06, 25232, 25238.6
12168, 4.38048e+07, 730080, 12168, 507, 16.9, 1.38904, 2629.12, 29192.8, 3456.21, 35142.8, 6.91242, 70.2857, 0.0339224, 2.42732, 2108.57, 5.74717e+06, 2108.57, 5.74507e+06, 7.11816e+08, 2.09165e+07, 586.419, 3.09627e+06, 42.8905, 25554.4, 0.345605, 0.00807396, 25649.1, 3710.59, 0.225, 6.57577, 3.12404e+06, 25223.4, 25230
12192, 4.38912e+07, 731520, 12192, 508, 16.9333, 1.39178, 2630.58, 29209, 3460.06, 35181.9, 6.92011, 70.3639, 0.0339224, 2.4052, 2110.92, 5.74875e+06, 2110.92, 5.74664e+06, 7.11918e+08, 2.10189e+07, 587.87, 3.0948e+06, 42.9327, 25549.5, 0.34599, 0.00807501, 25640.5, 3705.22, 0.225, 6.58309, 3.12257e+06, 25214.8, 25221.4
12216, 4.39776e+07, 732960, 12216, 509, 16.9667, 1.39452, 2632.04, 29225.3, 3463.91, 35221.1, 6.92781, 70.4421, 0.0339224, 2.38338, 2113.26, 5.75033e+06, 2113.26, 5.74821e+06, 7.12021e+08, 2.11213e+07, 589.323, 3.09333e+06, 42.9749, 25544.6, 0.346375, 0.00807607, 25631.9, 3699.86, 0.225, 6.59041, 3.1211e+06, 25206.3, 25212.8
12240, 4.4064e+07, 734400, 12240, 510, 17, 1.39726, 2633.51, 29241.5, 3467.76, 35260.3, 6.93552, 70.5205, 0.0339224, 2.36187, 2115.62, 5.7519e+06, 2115.62, 5.74979e+06, 7.12123e+08, 2.12237e+07, 590.778, 3.09186e+06, 43.0171, 25539.7, 0.34676, 0.00807712, 25623.3, 3694.5, 0.225, 6.59774, 3.11964e+06, 25197.7, 25204.3
12264, 4.41504e+07, 735840, 12264, 511, 17.0333, 1.4, 2634.97, 29257.8, 3471.62, 35299.5, 6.94324, 70.599, 0.0339224, 2.34065, 2117.97, 5.75348e+06, 2117.97, 5.75136e+06, 7.12225e+08, 2.1326e+07, 592.234, 3.09039e+06, 43.0594, 25534.9, 0.347146, 0.00807818, 25142.4, 3621.13, 0.225, 6.60508, 3.11817e+06, 25189.1, 25195.7
12288, 4.42368e+07, 737280, 12288, 512, 17.0667, 1.40274, 2636.44, 29274.1, 3475.48, 35338.8, 6.95096, 70.6775, 0.0339224, 2.31972, 2120.33, 5.75506e+06, 2120.33, 5.75294e+06, 7.12334e+08, 2.14343e+07, 593.691, 3.09501e+06, 43.1018, 25577.7, 0.347532, 0.00807916, 25182.9, 3622.94, 0.225, 6.61243, 3.12279e+06, 25229.5, 25236.1
12312, 4.43232e+07, 738720, 12312, 513, 17.1, 1.40548, 2637.9, 29290.3, 3479.35, 35378.1, 6.9587, 70.7562, 0.0339224, 2.29907, 2122.69, 5.75664e+06, 2122.69, 5.75452e+06, 7.12582e+08, 2.16825e+07, 595.15, 3.23956e+06, 43.1444, 26716.7, 0.347919, 0.00807856, 26353.4, 3787.12, 0.225, 6.61979, 3.26733e+06, 26395.4, 26402
12336, 4.44096e+07, 740160, 12336, 514, 17.1333, 1.40822, 2639.37, 29306.6, 3483.22, 35417.4, 6.96644, 70.8349, 0.0339224, 2.2787, 2125.05, 5.75822e+06, 2125.05, 5.75609e+06, 7.1283e+08, 2.19306e+07, 596.611, 3.38403e+06, 43.1874, 27854.7, 0.348306, 0.00807797, 27523.1, 3950.81, 0.225, 6.62716, 3.41181e+06, 27560.5, 27567.1
12360, 4.4496e+07, 741600, 12360, 515, 17.1667, 1.41096, 2640.84, 29322.9, 3487.1, 35456.9, 6.97419, 70.9137, 0.0339224, 2.2586, 2127.41, 5.7598e+06, 2127.41, 5.75767e+06, 7.13078e+08, 2.21786e+07, 598.074, 3.52844e+06, 43.2307, 28991.7, 0.348693, 0.00807737, 28692, 4114.02, 0.225, 6.63453, 3.55622e+06, 28724.9, 28731.5
12384, 4.45824e+07, 743040, 12384, 516, 17.2, 1.4137, 2642.31, 29339.2, 3490.97, 35496.3, 6.98195, 70.9926, 0.0339224, 2.23877, 2129.78, 5.76138e+06, 2129.78, 5.75925e+06, 7.13326e+08, 2.24265e+07, 599.538, 3.67278e+06, 43.2744, 30127.6, 0.349081, 0.00807678, 29860.1, 4276.75, 0.225, 6.64191, 3.70056e+06, 29888.6, 29895.3
12408, 4.46688e+07, 744480, 12408, 517, 17.2333, 1.41644, 2643.78, 29355.6, 3494.86, 35535.8, 6.98972, 71.0716, 0.0339224, 2.21921, 2132.15, 5.76296e+06, 2132.15, 5.76083e+06, 7.13574e+08, 2.26742e+07, 601.004, 3.81705e+06, 43.3184, 31262.6, 0.34947, 0.00807619, 31027.3, 4439, 0.225, 6.6493, 3.84483e+06, 31051.6, 31058.2
12432, 4.47552e+07, 745920, 12432, 518, 17.2667, 1.41918, 2645.25, 29371.9, 3498.75, 35575.3, 6.99749, 71.1507, 0.0339224, 2.19989, 2134.52, 5.76454e+06, 2134.52, 5.7624e+06, 7.13821e+08, 2.29219e+07, 602.472, 3.96126e+06, 43.3628, 32396.5, 0.349859, 0.00807561, 32193.8, 4600.76, 0.225, 6.6567, 3.98903e+06, 32213.9, 32220.5
12456, 4.48416e+07, 747360, 12456, 519, 17.3, 1.42192, 2646.72, 29388.2, 3502.64, 35614.9, 7.00528, 71.2298, 0.0339224, 2.18083, 2136.9, 5.76612e+06, 2136.9, 5.76398e+06, 7.14069e+08, 2.31694e+07, 603.941, 4.10539e+06, 43.4074, 33529.4, 0.350248, 0.00807502, 33359.5, 4762.04, 0.225, 6.66411, 4.13317e+06, 33375.4, 33382.1
12480, 4.4928e+07, 748800, 12480, 520, 17.3333, 1.42466, 2648.19, 29404.6, 3506.54, 35654.5, 7.01307, 71.3091, 0.0339224, 2.16202, 2139.27, 5.7677e+06, 2139.27, 5.76556e+06, 7.14316e+08, 2.34168e+07, 605.412, 4.24946e+06, 43.4525, 34661.2, 0.350637, 0.00807444, 34524.3, 4922.85, 0.225, 6.67152, 4.27724e+06, 34536.3, 34542.9
